tid;tdate;tname;ttext;ttype;trep;tfav;tstcount;tfol;tfrien;listcount;noname
"413270256237305856";"1387366281";"KozenAlex";"Проехался по #Ижевск в обед - сигнал клаксона можно давить, не переставая - будет всегда к месту :(";"-1";"0";"0";"0";"4565";"101";"147";"1"
"413270259395592193";"1387366282";"juliaknodel";"Listen to my performance on #Sing by #Smule

Девчонка с которой я должна была петь, не пела, а жаль :( http://t.co/nA2DTdIpLg";"-1";"0";"0";"0";"231";"12";"118";"0"
"413270261241487360";"1387366283";"kenyvyparuwy";"Чую, что после понедельника выходных не будет. В будни буду работать на дядю, в выходные — на семью. :-(";"-1";"0";"0";"0";"498";"360";"339";"0"
"413270262277091328";"1387366283";"_Dasha_OK";"@VikaGamova она просто сидит, а мы читаем =((";"-1";"0";"0";"0";"3175";"144";"47";"5"
"413270299413471232";"1387366292";"_Meduzik_";"@enot___stiv а где...где твои фотки...( скинь мне фотку..((";"-1";"0";"0";"0";"2366";"803";"93";"4"
"413270335400574977";"1387366300";"sexy_five";"@_street_artist Меня пугает это многоточие... Это из-за брата, да?(";"-1";"0";"0";"0";"10719";"432";"383";"6"
"413270339930435584";"1387366301";"Tanyusha725";"И не известно, будет ли этот Новый год так хорош... =( а так хотелось бы*";"-1";"0";"0";"0";"840";"10";"13";"0"
"413270731904925696";"1387366395";"AlenkaBee";"Мир подождет эти пару дней - пока мы будем рядышком... ничего не перевернется от этого... дай бог все получится... я скучаю малышка...(((";"-1";"0";"0";"0";"138";"6";"15";"0"
"413270734879088640";"1387366396";"Na_dya_";"@ksenechkaolegov да,слезинка покатилась когда она умерла,большого впечатления не произвел(";"-1";"0";"0";"0";"1410";"56";"61";"1"
"413271034372960256";"1387366467";"Skalibydy";"Не зря я волновался перед последней сессией...это просто пздц(";"-1";"0";"0";"0";"2830";"292";"257";"5"
"413271035489046528";"1387366467";"narkashka";"@angelino_ochka ну охуеть теперь.
Кароч, мне нужно срочно все пересмотреть, чтобы все понять и осознать.";"-1";"0";"0";"0";"1480";"30";"39";"0"
"413271078900076544";"1387366478";"RomanGaidabura";"Отмечу новый год с @Polinaaypypy на улице(";"-1";"0";"0";"0";"638";"33";"29";"0"
"413271203328327681";"1387366507";"karrimov";"Скоро @Twitter позволит вносить изменения в твиты после их публикации и многие шуточки про«Написал,увидел,удалил,написал»будут неактуальны:(";"-1";"0";"0";"0";"115842";"197435";"182923";"772"
"413271242884407296";"1387366517";"anhivar";"Не любят в этом сериале Гекату...=(( #Atlantis";"-1";"0";"0";"0";"3337";"31";"35";"2"
"413271243241291776";"1387366517";"doctor_0_0_star";"Следующая серия ходячих мертвецов только 10 февраля(((";"-1";"0";"0";"0";"516";"70";"111";"1"
"413271243828129792";"1387366517";"KotovaKoteyka";"@SunnyTommo @swaaaaaaaag__ так выросли :с я и не ожидала(";"-1";"0";"0";"0";"3446";"1321";"1770";"4"
"413271283598884864";"1387366526";"DKatya6";"@Svetik1DLove незнаю всем или нет,я просто норм учусь по алгебре и геометрии,на 4.а тут я просто болела недели 2,5 и запустила все:(";"-1";"0";"0";"0";"245";"4282";"2272";"1"
"413271421536968704";"1387366559";"PlatonovaKa";"RT @SvetulO_o: Вот вернуть бы время немного назад. Сейчас было бы всё по другому.";"-1";"0";"1";"0";"5346";"53";"23";"0"
"413271508505489408";"1387366580";"OlyaParanoya";"Ненавижу грустить о ком-то.хотя этот кто-то даже не знает об этом :(";"-1";"0";"0";"0";"2408";"50";"37";"0"
"413271509017559040";"1387366580";"RAO_Offshore";"Арктика в мировых прожекторах - вопросы глобальной геополитики @rao_offshore  rao/cis offshore http://t.co/ZUaKCbEKNx";"-1";"0";"0";"0";"90";"60";"77";"1"
"413271553154228224";"1387366591";"marzonee";"RT @Savva_Ilyin: бляяяя, подарки же надо купить :(";"-1";"0";"1";"0";"10855";"183";"146";"2"
"413271714676502528";"1387366629";"aluona2704";"@Straifi @Bazenochka бесит,мне и прошлый эфир с ней не понравился!Нафиг!Лучше бы Марину вернули!Жаль,что она в декрете(";"-1";"0";"0";"0";"11956";"198";"119";"3"
"413271716123930624";"1387366630";"TusinwRiga";"Хочу чтоб в Новогоднюю ночь пошёл снег.... Где вообще старая добрая, морозная, снежная зима!!?? Мне тебя так не хватает :(";"-1";"0";"0";"0";"7801";"243";"866";"3"
"413271758062772224";"1387366639";"_Asyaka_";"@_hugmeross это было уже сегодня :|
Было мокренько ._.";"-1";"0";"0";"0";"878";"41";"48";"0"
"413271883975380993";"1387366670";"PopRockYoung";"бляяя
я
забыл
уроки же
надо делать 
сука
бесит :|";"-1";"0";"0";"0";"570";"714";"811";"2"
"413271885489901568";"1387366670";"marusyaputina";"RT @dikadog_9: Рынок ""Беркат"" горит а я в театре( http://t.co/T6Yv6sjoFd";"-1";"0";"6";"0";"780";"36";"82";"0"
"413271929810731008";"1387366680";"manegka";"Проект ""Лидия Аркадьевна"" закрывается!!! 18.12.13г.: http://t.co/Tbly8CnoIV с помощью @youtube
пичалька(";"-1";"0";"0";"0";"16054";"280";"660";"4"
"413272006797180929";"1387366699";"DolmatovaSa";"неделя осталась крч и он сваливает. черт.:((((";"-1";"0";"0";"0";"5323";"48";"27";"0"
"413272089517645825";"1387366719";"screamofskies";"@Beeline_RUS ребята выручайте. Сделайте невозможное. Мне нужно точно знать, где могу заменить на #usim в Волгограде. Уезжаю завтра :(";"-1";"0";"0";"0";"2595";"32";"29";"0"
"413272180450148352";"1387366740";"dopusedogir";"RT @xuhusajatomo: Сегодня узнала, что могу садиться на шпагат...на мокром линолиуме...после душа(((( http://t.co/g3MVgCKyeA";"-1";"0";"8";"0";"503";"381";"358";"0"
"413272180823449601";"1387366740";"carrshmallow";"Четвертый курс - кошмар! Научная статья, сюжет, федеральные тесты, сессии, диплом, его защита, госы и чертовы рейтинги(((";"-1";"0";"0";"0";"4062";"77";"30";"0"
"413272268744056833";"1387366761";"eugene_rainbow";"Re: Ручной котик месяц выживает в коробке у магазина..((Купчино http://t.co/faiypCIbSV";"-1";"0";"0";"0";"6470";"3308";"129";"9"
"413272269969174528";"1387366762";"ElianaSmith6";"RT @Flyder34: Я быстрее слезу с кровати утром чтоб пойти посмотреть мультики, чем в универ идти.
Почему это не наоборот?(";"-1";"0";"3";"0";"1267";"48";"76";"0"
"413272392480206848";"1387366791";"OLBANIA";"ФУБЛЯНАХ пожалейте мой моск Аццкий сотона /:-(";"-1";"0";"0";"0";"1135592";"32824";"32551";"428"
"413272524391473152";"1387366822";"BatjaRayon";"Ела бутер, уронила сыр. Аааааа, жизнь боль((((((";"-1";"0";"0";"0";"21";"23";"136";"0"
"413272629017972736";"1387366847";"kojlbkaaaa";"@Mishura_Olga полностью согласен, уже заболеть успел, пиздец (";"-1";"0";"0";"0";"547";"42";"29";"0"
"413272631928844288";"1387366848";"PopRockYoung";"@Babuinhik не мне ещё к зачету готовиться:(";"-1";"0";"0";"0";"573";"714";"811";"2"
"413272723667038209";"1387366870";"YaroslavGupalo";"Мужик реально похож на этого актёра,что его играл.Только вот волосы.А так оч похож о_О Но мы так и не узнали,как его зовут,прослушали.";"-1";"0";"0";"0";"334";"95";"281";"0"
"413272757481132033";"1387366878";"A_Asanovna";"Не люблю новый год в дубай-елки нет ,снега тем более,и даже пере одетых дед морозов-а лишь индусы и филипинцы. Мандарины тут кислые ((((((";"-1";"0";"0";"0";"2811";"135";"64";"2"
"413273085450936320";"1387366956";"pellegrinovich";"все говорят о равенстве геев, лесбиянок и натуралов
а асексуалы по вашему не люди?(((9(
бедный тоха";"-1";"0";"0";"0";"5066";"172";"215";"0"
"413273086557831168";"1387366956";"alduckz";"@Mileno4ka_Mimi @baba_yaga_blya_ вы меня не любите((("" ты при нашем виде тоже не увлажняешься!";"-1";"0";"0";"0";"24038";"269";"149";"7"
"413273092660944897";"1387366958";"Anna_Flegontova";"Найдите мне общее и различное в философии средних веков и Возраждения! Я умру сейчас иначе:(";"-1";"0";"0";"0";"2387";"49";"42";"0"
"413273254951153664";"1387366996";"TUPlTSA_";"@JuiceFromNails ну ты че :(((( ну твиттерский";"-1";"0";"0";"0";"27492";"257";"40";"16"
"413273301273042944";"1387367007";"C_O_C_O_K_";"RT @Sonikkkkkkkkk: @C_O_C_O_K_ И КУДА ТЫ ПРОПАСТЬ :(";"-1";"0";"1";"0";"6406";"254";"199";"2"
"413273301533093888";"1387367007";"akMakeev";"Даже такая маленькая комиссия меня выводит ( http://t.co/BYa56mPNw7";"-1";"0";"0";"0";"21025";"262";"33";"11"
"413273303181434880";"1387367008";"AnnaSavostova";"Как же я себя хреново чувствую, жесть вообще...(((";"-1";"0";"0";"0";"506";"37";"33";"0"
"413273390523625473";"1387367029";"Kira210795";"до нового года осталась 13 дней,а я фиг знает где его вообще отмечать(";"-1";"0";"0";"0";"174";"2";"9";"0"
"413273436497399808";"1387367040";"AskLinochka";"Под конечном четверти оооочень много задают:(
Каждый день спать по 2-3 часа это очень мало.. Голова вообще не работает:&lt;";"-1";"0";"0";"0";"11";"0";"6";"0"
"413273437033857024";"1387367040";"popko731";"тупой вертолёт из-за него я порвала штаны (";"-1";"0";"0";"0";"58";"6";"7";"0"
